source,target
WANDA MAXIMOFF,HELMUT ZEMO
T'CHALLA,HELMUT ZEMO
SAM WILSON,HELMUT ZEMO
JAMES RHODES,HELMUT ZEMO
SCOTT LANG,HELMUT ZEMO
NATASHA ROMANOFF,HELMUT ZEMO
PETER PARKER,HELMUT ZEMO
STEVE ROGERS,HELMUT ZEMO
TONY STARK,HELMUT ZEMO
SECURITY CHIEF,SECRETARY ROSS
STARK'S ASSISTANT,SECRETARY ROSS
UN STAFFER,SECRETARY ROSS
ZEMO'S WIFE,SECRETARY ROSS
YOUNG TONY STARK,SECRETARY ROSS
VASILY KARPOV,SECRETARY ROSS
T'CHAKA,SECRETARY ROSS
SHARON CARTER,SECRETARY ROSS
UN STAFFER,T'CHAKA
ZEMO'S WIFE,T'CHAKA
YOUNG TONY STARK,T'CHAKA
VASILY KARPOV,T'CHAKA
VISION,T'CHAKA
WANDA MAXIMOFF,T'CHAKA
TONY STARK,T'CHAKA
STARK'S ASSISTANT,STAN LEE
UN STAFFER,STAN LEE
ZEMO'S WIFE,STAN LEE
YOUNG TONY STARK,STAN LEE
VASILY KARPOV,STAN LEE
ZEMO'S WIFE,VASILY KARPOV
YOUNG TONY STARK,VASILY KARPOV
VISION,VASILY KARPOV
WANDA MAXIMOFF,VASILY KARPOV
MERCENARY,GERMAN INNKEEPER
JOSEF / SUPER SOLDIER #1,GERMAN INNKEEPER
MERCENARY #2,GERMAN INNKEEPER
GSG-9 DRIVER,GERMAN INNKEEPER
SECURITY CHIEF,GERMAN INNKEEPER
MAN ON PA #2,GERMAN INNKEEPER
MAN ON SPEAKERS,GERMAN INNKEEPER
MAN ON PA #1,GERMAN INNKEEPER
NEWS ANCHOR #3,GERMAN INNKEEPER
PRIEST,GERMAN INNKEEPER
NEWS ANCHOR #5,GERMAN INNKEEPER
NEWS ANCHOR #2,GERMAN INNKEEPER
STARK'S ASSISTANT,GERMAN INNKEEPER
UN STAFFER,GERMAN INNKEEPER
MERCENARY #1,GERMAN INNKEEPER
NEWS ANCHOR #1,GERMAN INNKEEPER
ZEMO'S WIFE,GERMAN INNKEEPER
GSG-9 SOLDIER,GERMAN INNKEEPER
NEWS ANCHOR #4,GERMAN INNKEEPER
MIT TEACHER,GERMAN INNKEEPER
MRS. SPENCER,GERMAN INNKEEPER
YOUNG TONY STARK,GERMAN INNKEEPER
MARIA STARK,GERMAN INNKEEPER
GUARD,GERMAN INNKEEPER
VASILY KARPOV,GERMAN INNKEEPER
STAN LEE,GERMAN INNKEEPER
T'CHAKA,GERMAN INNKEEPER
SECRETARY ROSS,GERMAN INNKEEPER
HELMUT ZEMO,GERMAN INNKEEPER
SHARON CARTER,GERMAN INNKEEPER
MAY PARKER,GERMAN INNKEEPER
HOWARD STARK,GERMAN INNKEEPER
VISION,GERMAN INNKEEPER
WANDA MAXIMOFF,GERMAN INNKEEPER
T'CHALLA,GERMAN INNKEEPER
SAM WILSON,GERMAN INNKEEPER
JAMES RHODES,GERMAN INNKEEPER
SCOTT LANG,GERMAN INNKEEPER
NATASHA ROMANOFF,GERMAN INNKEEPER
PETER PARKER,GERMAN INNKEEPER
STEVE ROGERS,GERMAN INNKEEPER
TONY STARK,GERMAN INNKEEPER
MERCENARY,GUARD
JOSEF / SUPER SOLDIER #1,GUARD
MERCENARY #2,GUARD
SECURITY CHIEF,GUARD
MAN ON PA #2,GUARD
MAN ON SPEAKERS,GUARD
MAN ON PA #1,GUARD
NEWS ANCHOR #3,GUARD
PRIEST,GUARD
NEWS ANCHOR #5,GUARD
NEWS ANCHOR #2,GUARD
STARK'S ASSISTANT,GUARD
UN STAFFER,GUARD
MERCENARY #1,GUARD
NEWS ANCHOR #1,GUARD
ZEMO'S WIFE,GUARD
NEWS ANCHOR #4,GUARD
MIT TEACHER,GUARD
MRS. SPENCER,GUARD
YOUNG TONY STARK,GUARD
MARIA STARK,GUARD
VASILY KARPOV,GUARD
STAN LEE,GUARD
T'CHAKA,GUARD
SECRETARY ROSS,GUARD
HELMUT ZEMO,GUARD
SHARON CARTER,GUARD
MAY PARKER,GUARD
HOWARD STARK,GUARD
VISION,GUARD
WANDA MAXIMOFF,GUARD
T'CHALLA,GUARD
SAM WILSON,GUARD
JAMES RHODES,GUARD
SCOTT LANG,GUARD
NATASHA ROMANOFF,GUARD
PETER PARKER,GUARD
STEVE ROGERS,GUARD
TONY STARK,GUARD
MERCENARY,MARIA STARK
MERCENARY #2,MARIA STARK
SECURITY CHIEF,MARIA STARK
NEWS ANCHOR #3,MARIA STARK
PRIEST,MARIA STARK
NEWS ANCHOR #5,MARIA STARK
NEWS ANCHOR #2,MARIA STARK
STARK'S ASSISTANT,MARIA STARK
UN STAFFER,MARIA STARK
MERCENARY #1,MARIA STARK
NEWS ANCHOR #1,MARIA STARK
ZEMO'S WIFE,MARIA STARK
NEWS ANCHOR #4,MARIA STARK
MIT TEACHER,MARIA STARK
MRS. SPENCER,MARIA STARK
YOUNG TONY STARK,MARIA STARK
VASILY KARPOV,MARIA STARK
STAN LEE,MARIA STARK
T'CHAKA,MARIA STARK
SECRETARY ROSS,MARIA STARK
SHARON CARTER,MARIA STARK
MAY PARKER,MARIA STARK
VISION,MARIA STARK
WANDA MAXIMOFF,MARIA STARK
T'CHALLA,MARIA STARK
SAM WILSON,MARIA STARK
SCOTT LANG,MARIA STARK
NATASHA ROMANOFF,MARIA STARK
PETER PARKER,MARIA STARK
STEVE ROGERS,MARIA STARK
TONY STARK,MARIA STARK
ZEMO'S WIFE,YOUNG TONY STARK
SECURITY CHIEF,MRS. SPENCER
NEWS ANCHOR #3,MRS. SPENCER
PRIEST,MRS. SPENCER
NEWS ANCHOR #5,MRS. SPENCER
NEWS ANCHOR #2,MRS. SPENCER
STARK'S ASSISTANT,MRS. SPENCER
UN STAFFER,MRS. SPENCER
NEWS ANCHOR #1,MRS. SPENCER
ZEMO'S WIFE,MRS. SPENCER
NEWS ANCHOR #4,MRS. SPENCER
YOUNG TONY STARK,MRS. SPENCER
VASILY KARPOV,MRS. SPENCER
STAN LEE,MRS. SPENCER
T'CHAKA,MRS. SPENCER
SECRETARY ROSS,MRS. SPENCER
SHARON CARTER,MRS. SPENCER
VISION,MRS. SPENCER
WANDA MAXIMOFF,MRS. SPENCER
T'CHALLA,MRS. SPENCER
SAM WILSON,MRS. SPENCER
SCOTT LANG,MRS. SPENCER
NATASHA ROMANOFF,MRS. SPENCER
PETER PARKER,MRS. SPENCER
STEVE ROGERS,MRS. SPENCER
TONY STARK,MRS. SPENCER
MERCENARY,DELIVERY TRUCK DRIVER
JOSEF / SUPER SOLDIER #1,DELIVERY TRUCK DRIVER
MERCENARY #2,DELIVERY TRUCK DRIVER
GSG-9 DRIVER,DELIVERY TRUCK DRIVER
SECURITY CHIEF,DELIVERY TRUCK DRIVER
MAN ON PA #2,DELIVERY TRUCK DRIVER
MAN ON SPEAKERS,DELIVERY TRUCK DRIVER
MAN ON PA #1,DELIVERY TRUCK DRIVER
NEWS ANCHOR #3,DELIVERY TRUCK DRIVER
PRIEST,DELIVERY TRUCK DRIVER
NEWS ANCHOR #5,DELIVERY TRUCK DRIVER
NEWS ANCHOR #2,DELIVERY TRUCK DRIVER
STARK'S ASSISTANT,DELIVERY TRUCK DRIVER
UN STAFFER,DELIVERY TRUCK DRIVER
MERCENARY #1,DELIVERY TRUCK DRIVER
NEWS ANCHOR #1,DELIVERY TRUCK DRIVER
ZEMO'S WIFE,DELIVERY TRUCK DRIVER
GSG-9 SOLDIER,DELIVERY TRUCK DRIVER
NEWS ANCHOR #4,DELIVERY TRUCK DRIVER
MIT TEACHER,DELIVERY TRUCK DRIVER
MRS. SPENCER,DELIVERY TRUCK DRIVER
YOUNG TONY STARK,DELIVERY TRUCK DRIVER
MARIA STARK,DELIVERY TRUCK DRIVER
GUARD,DELIVERY TRUCK DRIVER
GERMAN INNKEEPER,DELIVERY TRUCK DRIVER
VASILY KARPOV,DELIVERY TRUCK DRIVER
STAN LEE,DELIVERY TRUCK DRIVER
T'CHAKA,DELIVERY TRUCK DRIVER
SECRETARY ROSS,DELIVERY TRUCK DRIVER
HELMUT ZEMO,DELIVERY TRUCK DRIVER
SHARON CARTER,DELIVERY TRUCK DRIVER
FRIDAY,DELIVERY TRUCK DRIVER
MAY PARKER,DELIVERY TRUCK DRIVER
HOWARD STARK,DELIVERY TRUCK DRIVER
EVERETT ROSS,DELIVERY TRUCK DRIVER
VISION,DELIVERY TRUCK DRIVER
WANDA MAXIMOFF,DELIVERY TRUCK DRIVER
T'CHALLA,DELIVERY TRUCK DRIVER
SAM WILSON,DELIVERY TRUCK DRIVER
JAMES RHODES,DELIVERY TRUCK DRIVER
SCOTT LANG,DELIVERY TRUCK DRIVER
NATASHA ROMANOFF,DELIVERY TRUCK DRIVER
PETER PARKER,DELIVERY TRUCK DRIVER
STEVE ROGERS,DELIVERY TRUCK DRIVER
TONY STARK,DELIVERY TRUCK DRIVER
SECURITY CHIEF,MIT TEACHER
NEWS ANCHOR #3,MIT TEACHER
PRIEST,MIT TEACHER
NEWS ANCHOR #5,MIT TEACHER
NEWS ANCHOR #2,MIT TEACHER
STARK'S ASSISTANT,MIT TEACHER
UN STAFFER,MIT TEACHER
NEWS ANCHOR #1,MIT TEACHER
ZEMO'S WIFE,MIT TEACHER
NEWS ANCHOR #4,MIT TEACHER
MRS. SPENCER,MIT TEACHER
YOUNG TONY STARK,MIT TEACHER
VASILY KARPOV,MIT TEACHER
STAN LEE,MIT TEACHER
T'CHAKA,MIT TEACHER
SECRETARY ROSS,MIT TEACHER
SHARON CARTER,MIT TEACHER
VISION,MIT TEACHER
WANDA MAXIMOFF,MIT TEACHER
T'CHALLA,MIT TEACHER
SAM WILSON,MIT TEACHER
SCOTT LANG,MIT TEACHER
NATASHA ROMANOFF,MIT TEACHER
PETER PARKER,MIT TEACHER
STEVE ROGERS,MIT TEACHER
TONY STARK,MIT TEACHER
SECURITY CHIEF,NEWS ANCHOR #4
PRIEST,NEWS ANCHOR #4
NEWS ANCHOR #5,NEWS ANCHOR #4
STARK'S ASSISTANT,NEWS ANCHOR #4
UN STAFFER,NEWS ANCHOR #4
ZEMO'S WIFE,NEWS ANCHOR #4
YOUNG TONY STARK,NEWS ANCHOR #4
VASILY KARPOV,NEWS ANCHOR #4
STAN LEE,NEWS ANCHOR #4
T'CHAKA,NEWS ANCHOR #4
SECRETARY ROSS,NEWS ANCHOR #4
SHARON CARTER,NEWS ANCHOR #4
VISION,NEWS ANCHOR #4
WANDA MAXIMOFF,NEWS ANCHOR #4
T'CHALLA,NEWS ANCHOR #4
SAM WILSON,NEWS ANCHOR #4
SCOTT LANG,NEWS ANCHOR #4
PETER PARKER,NEWS ANCHOR #4
STEVE ROGERS,NEWS ANCHOR #4
TONY STARK,NEWS ANCHOR #4
MERCENARY,GSG-9 SOLDIER
JOSEF / SUPER SOLDIER #1,GSG-9 SOLDIER
MERCENARY #2,GSG-9 SOLDIER
SECURITY CHIEF,GSG-9 SOLDIER
MAN ON PA #2,GSG-9 SOLDIER
MAN ON SPEAKERS,GSG-9 SOLDIER
MAN ON PA #1,GSG-9 SOLDIER
NEWS ANCHOR #3,GSG-9 SOLDIER
PRIEST,GSG-9 SOLDIER
NEWS ANCHOR #5,GSG-9 SOLDIER
NEWS ANCHOR #2,GSG-9 SOLDIER
STARK'S ASSISTANT,GSG-9 SOLDIER
UN STAFFER,GSG-9 SOLDIER
MERCENARY #1,GSG-9 SOLDIER
NEWS ANCHOR #1,GSG-9 SOLDIER
ZEMO'S WIFE,GSG-9 SOLDIER
NEWS ANCHOR #4,GSG-9 SOLDIER
MIT TEACHER,GSG-9 SOLDIER
MRS. SPENCER,GSG-9 SOLDIER
YOUNG TONY STARK,GSG-9 SOLDIER
MARIA STARK,GSG-9 SOLDIER
GUARD,GSG-9 SOLDIER
VASILY KARPOV,GSG-9 SOLDIER
STAN LEE,GSG-9 SOLDIER
T'CHAKA,GSG-9 SOLDIER
SECRETARY ROSS,GSG-9 SOLDIER
HELMUT ZEMO,GSG-9 SOLDIER
SHARON CARTER,GSG-9 SOLDIER
MAY PARKER,GSG-9 SOLDIER
HOWARD STARK,GSG-9 SOLDIER
VISION,GSG-9 SOLDIER
WANDA MAXIMOFF,GSG-9 SOLDIER
T'CHALLA,GSG-9 SOLDIER
SAM WILSON,GSG-9 SOLDIER
JAMES RHODES,GSG-9 SOLDIER
SCOTT LANG,GSG-9 SOLDIER
NATASHA ROMANOFF,GSG-9 SOLDIER
PETER PARKER,GSG-9 SOLDIER
STEVE ROGERS,GSG-9 SOLDIER
TONY STARK,GSG-9 SOLDIER
SECURITY CHIEF,NEWS ANCHOR #1
NEWS ANCHOR #3,NEWS ANCHOR #1
PRIEST,NEWS ANCHOR #1
NEWS ANCHOR #5,NEWS ANCHOR #1
NEWS ANCHOR #2,NEWS ANCHOR #1
STARK'S ASSISTANT,NEWS ANCHOR #1
UN STAFFER,NEWS ANCHOR #1
ZEMO'S WIFE,NEWS ANCHOR #1
NEWS ANCHOR #4,NEWS ANCHOR #1
YOUNG TONY STARK,NEWS ANCHOR #1
VASILY KARPOV,NEWS ANCHOR #1
STAN LEE,NEWS ANCHOR #1
T'CHAKA,NEWS ANCHOR #1
SECRETARY ROSS,NEWS ANCHOR #1
SHARON CARTER,NEWS ANCHOR #1
VISION,NEWS ANCHOR #1
WANDA MAXIMOFF,NEWS ANCHOR #1
T'CHALLA,NEWS ANCHOR #1
SAM WILSON,NEWS ANCHOR #1
SCOTT LANG,NEWS ANCHOR #1
PETER PARKER,NEWS ANCHOR #1
STEVE ROGERS,NEWS ANCHOR #1
TONY STARK,NEWS ANCHOR #1
MERCENARY #2,MERCENARY #1
SECURITY CHIEF,MERCENARY #1
NEWS ANCHOR #3,MERCENARY #1
PRIEST,MERCENARY #1
NEWS ANCHOR #5,MERCENARY #1
NEWS ANCHOR #2,MERCENARY #1
STARK'S ASSISTANT,MERCENARY #1
UN STAFFER,MERCENARY #1
NEWS ANCHOR #1,MERCENARY #1
ZEMO'S WIFE,MERCENARY #1
NEWS ANCHOR #4,MERCENARY #1
MIT TEACHER,MERCENARY #1
MRS. SPENCER,MERCENARY #1
YOUNG TONY STARK,MERCENARY #1
VASILY KARPOV,MERCENARY #1
STAN LEE,MERCENARY #1
T'CHAKA,MERCENARY #1
SECRETARY ROSS,MERCENARY #1
SHARON CARTER,MERCENARY #1
VISION,MERCENARY #1
WANDA MAXIMOFF,MERCENARY #1
T'CHALLA,MERCENARY #1
SAM WILSON,MERCENARY #1
SCOTT LANG,MERCENARY #1
NATASHA ROMANOFF,MERCENARY #1
PETER PARKER,MERCENARY #1
STEVE ROGERS,MERCENARY #1
TONY STARK,MERCENARY #1
ZEMO'S WIFE,UN STAFFER
YOUNG TONY STARK,UN STAFFER
VASILY KARPOV,UN STAFFER
VISION,UN STAFFER
WANDA MAXIMOFF,UN STAFFER
MERCENARY,CUSTODIAN
JOSEF / SUPER SOLDIER #1,CUSTODIAN
MERCENARY #2,CUSTODIAN
GSG-9 DRIVER,CUSTODIAN
SECURITY CHIEF,CUSTODIAN
MAN ON PA #2,CUSTODIAN
MAN ON SPEAKERS,CUSTODIAN
MAN ON PA #1,CUSTODIAN
NEWS ANCHOR #3,CUSTODIAN
PRIEST,CUSTODIAN
NEWS ANCHOR #5,CUSTODIAN
NEWS ANCHOR #2,CUSTODIAN
STARK'S ASSISTANT,CUSTODIAN
UN STAFFER,CUSTODIAN
MERCENARY #1,CUSTODIAN
NEWS ANCHOR #1,CUSTODIAN
ZEMO'S WIFE,CUSTODIAN
GSG-9 SOLDIER,CUSTODIAN
NEWS ANCHOR #4,CUSTODIAN
MIT TEACHER,CUSTODIAN
DELIVERY TRUCK DRIVER,CUSTODIAN
MRS. SPENCER,CUSTODIAN
YOUNG TONY STARK,CUSTODIAN
MARIA STARK,CUSTODIAN
GUARD,CUSTODIAN
GERMAN INNKEEPER,CUSTODIAN
VASILY KARPOV,CUSTODIAN
STAN LEE,CUSTODIAN
T'CHAKA,CUSTODIAN
SECRETARY ROSS,CUSTODIAN
HELMUT ZEMO,CUSTODIAN
SHARON CARTER,CUSTODIAN
FRIDAY,CUSTODIAN
MAY PARKER,CUSTODIAN
HOWARD STARK,CUSTODIAN
EVERETT ROSS,CUSTODIAN
VISION,CUSTODIAN
WANDA MAXIMOFF,CUSTODIAN
T'CHALLA,CUSTODIAN
SAM WILSON,CUSTODIAN
JAMES RHODES,CUSTODIAN
SCOTT LANG,CUSTODIAN
NATASHA ROMANOFF,CUSTODIAN
PETER PARKER,CUSTODIAN
STEVE ROGERS,CUSTODIAN
TONY STARK,CUSTODIAN
UN STAFFER,STARK'S ASSISTANT
ZEMO'S WIFE,STARK'S ASSISTANT
YOUNG TONY STARK,STARK'S ASSISTANT
VASILY KARPOV,STARK'S ASSISTANT
T'CHAKA,STARK'S ASSISTANT
VISION,STARK'S ASSISTANT
WANDA MAXIMOFF,STARK'S ASSISTANT
T'CHALLA,STARK'S ASSISTANT
STEVE ROGERS,STARK'S ASSISTANT
TONY STARK,STARK'S ASSISTANT
SECURITY CHIEF,NEWS ANCHOR #2
NEWS ANCHOR #3,NEWS ANCHOR #2
PRIEST,NEWS ANCHOR #2
NEWS ANCHOR #5,NEWS ANCHOR #2
STARK'S ASSISTANT,NEWS ANCHOR #2
UN STAFFER,NEWS ANCHOR #2
ZEMO'S WIFE,NEWS ANCHOR #2
NEWS ANCHOR #4,NEWS ANCHOR #2
YOUNG TONY STARK,NEWS ANCHOR #2
VASILY KARPOV,NEWS ANCHOR #2
STAN LEE,NEWS ANCHOR #2
T'CHAKA,NEWS ANCHOR #2
SECRETARY ROSS,NEWS ANCHOR #2
SHARON CARTER,NEWS ANCHOR #2
VISION,NEWS ANCHOR #2
WANDA MAXIMOFF,NEWS ANCHOR #2
T'CHALLA,NEWS ANCHOR #2
SAM WILSON,NEWS ANCHOR #2
SCOTT LANG,NEWS ANCHOR #2
PETER PARKER,NEWS ANCHOR #2
STEVE ROGERS,NEWS ANCHOR #2
TONY STARK,NEWS ANCHOR #2
SECURITY CHIEF,NEWS ANCHOR #5
PRIEST,NEWS ANCHOR #5
STARK'S ASSISTANT,NEWS ANCHOR #5
UN STAFFER,NEWS ANCHOR #5
ZEMO'S WIFE,NEWS ANCHOR #5
YOUNG TONY STARK,NEWS ANCHOR #5
VASILY KARPOV,NEWS ANCHOR #5
STAN LEE,NEWS ANCHOR #5
T'CHAKA,NEWS ANCHOR #5
SECRETARY ROSS,NEWS ANCHOR #5
SHARON CARTER,NEWS ANCHOR #5
VISION,NEWS ANCHOR #5
WANDA MAXIMOFF,NEWS ANCHOR #5
T'CHALLA,NEWS ANCHOR #5
SAM WILSON,NEWS ANCHOR #5
SCOTT LANG,NEWS ANCHOR #5
PETER PARKER,NEWS ANCHOR #5
STEVE ROGERS,NEWS ANCHOR #5
TONY STARK,NEWS ANCHOR #5
SECURITY CHIEF,PRIEST
STARK'S ASSISTANT,PRIEST
UN STAFFER,PRIEST
ZEMO'S WIFE,PRIEST
YOUNG TONY STARK,PRIEST
VASILY KARPOV,PRIEST
STAN LEE,PRIEST
T'CHAKA,PRIEST
SECRETARY ROSS,PRIEST
SHARON CARTER,PRIEST
VISION,PRIEST
WANDA MAXIMOFF,PRIEST
T'CHALLA,PRIEST
SAM WILSON,PRIEST
SCOTT LANG,PRIEST
STEVE ROGERS,PRIEST
TONY STARK,PRIEST
MERCENARY,ATTACHE
JOSEF / SUPER SOLDIER #1,ATTACHE
MERCENARY #2,ATTACHE
GSG-9 DRIVER,ATTACHE
SECURITY CHIEF,ATTACHE
MAN ON PA #2,ATTACHE
MAN ON SPEAKERS,ATTACHE
MAN ON PA #1,ATTACHE
NEWS ANCHOR #3,ATTACHE
PRIEST,ATTACHE
NEWS ANCHOR #5,ATTACHE
NEWS ANCHOR #2,ATTACHE
STARK'S ASSISTANT,ATTACHE
CUSTODIAN,ATTACHE
UN STAFFER,ATTACHE
MERCENARY #1,ATTACHE
NEWS ANCHOR #1,ATTACHE
ZEMO'S WIFE,ATTACHE
GSG-9 SOLDIER,ATTACHE
NEWS ANCHOR #4,ATTACHE
MIT TEACHER,ATTACHE
DELIVERY TRUCK DRIVER,ATTACHE
MRS. SPENCER,ATTACHE
YOUNG TONY STARK,ATTACHE
MARIA STARK,ATTACHE
GUARD,ATTACHE
GERMAN INNKEEPER,ATTACHE
VASILY KARPOV,ATTACHE
STAN LEE,ATTACHE
T'CHAKA,ATTACHE
SECRETARY ROSS,ATTACHE
HELMUT ZEMO,ATTACHE
SHARON CARTER,ATTACHE
FRIDAY,ATTACHE
MAY PARKER,ATTACHE
BROCK RUMLOW,ATTACHE
HOWARD STARK,ATTACHE
EVERETT ROSS,ATTACHE
VISION,ATTACHE
WANDA MAXIMOFF,ATTACHE
BUCKY BARNES,ATTACHE
T'CHALLA,ATTACHE
SAM WILSON,ATTACHE
CLINT BARTON,ATTACHE
JAMES RHODES,ATTACHE
SCOTT LANG,ATTACHE
NATASHA ROMANOFF,ATTACHE
PETER PARKER,ATTACHE
STEVE ROGERS,ATTACHE
TONY STARK,ATTACHE
SECURITY CHIEF,NEWS ANCHOR #3
PRIEST,NEWS ANCHOR #3
NEWS ANCHOR #5,NEWS ANCHOR #3
STARK'S ASSISTANT,NEWS ANCHOR #3
UN STAFFER,NEWS ANCHOR #3
ZEMO'S WIFE,NEWS ANCHOR #3
NEWS ANCHOR #4,NEWS ANCHOR #3
YOUNG TONY STARK,NEWS ANCHOR #3
VASILY KARPOV,NEWS ANCHOR #3
STAN LEE,NEWS ANCHOR #3
T'CHAKA,NEWS ANCHOR #3
SECRETARY ROSS,NEWS ANCHOR #3
SHARON CARTER,NEWS ANCHOR #3
VISION,NEWS ANCHOR #3
WANDA MAXIMOFF,NEWS ANCHOR #3
T'CHALLA,NEWS ANCHOR #3
SAM WILSON,NEWS ANCHOR #3
SCOTT LANG,NEWS ANCHOR #3
PETER PARKER,NEWS ANCHOR #3
STEVE ROGERS,NEWS ANCHOR #3
TONY STARK,NEWS ANCHOR #3
MERCENARY,MAN ON PA #1
MERCENARY #2,MAN ON PA #1
SECURITY CHIEF,MAN ON PA #1
MAN ON PA #2,MAN ON PA #1
MAN ON SPEAKERS,MAN ON PA #1
NEWS ANCHOR #3,MAN ON PA #1
PRIEST,MAN ON PA #1
NEWS ANCHOR #5,MAN ON PA #1
NEWS ANCHOR #2,MAN ON PA #1
STARK'S ASSISTANT,MAN ON PA #1
UN STAFFER,MAN ON PA #1
MERCENARY #1,MAN ON PA #1
NEWS ANCHOR #1,MAN ON PA #1
ZEMO'S WIFE,MAN ON PA #1
NEWS ANCHOR #4,MAN ON PA #1
MIT TEACHER,MAN ON PA #1
MRS. SPENCER,MAN ON PA #1
YOUNG TONY STARK,MAN ON PA #1
MARIA STARK,MAN ON PA #1
VASILY KARPOV,MAN ON PA #1
STAN LEE,MAN ON PA #1
T'CHAKA,MAN ON PA #1
SECRETARY ROSS,MAN ON PA #1
SHARON CARTER,MAN ON PA #1
MAY PARKER,MAN ON PA #1
VISION,MAN ON PA #1
WANDA MAXIMOFF,MAN ON PA #1
T'CHALLA,MAN ON PA #1
SAM WILSON,MAN ON PA #1
SCOTT LANG,MAN ON PA #1
NATASHA ROMANOFF,MAN ON PA #1
PETER PARKER,MAN ON PA #1
STEVE ROGERS,MAN ON PA #1
TONY STARK,MAN ON PA #1
MERCENARY,MAN ON SPEAKERS
MERCENARY #2,MAN ON SPEAKERS
SECURITY CHIEF,MAN ON SPEAKERS
NEWS ANCHOR #3,MAN ON SPEAKERS
PRIEST,MAN ON SPEAKERS
NEWS ANCHOR #5,MAN ON SPEAKERS
NEWS ANCHOR #2,MAN ON SPEAKERS
STARK'S ASSISTANT,MAN ON SPEAKERS
UN STAFFER,MAN ON SPEAKERS
MERCENARY #1,MAN ON SPEAKERS
NEWS ANCHOR #1,MAN ON SPEAKERS
ZEMO'S WIFE,MAN ON SPEAKERS
NEWS ANCHOR #4,MAN ON SPEAKERS
MIT TEACHER,MAN ON SPEAKERS
MRS. SPENCER,MAN ON SPEAKERS
YOUNG TONY STARK,MAN ON SPEAKERS
MARIA STARK,MAN ON SPEAKERS
VASILY KARPOV,MAN ON SPEAKERS
STAN LEE,MAN ON SPEAKERS
T'CHAKA,MAN ON SPEAKERS
SECRETARY ROSS,MAN ON SPEAKERS
SHARON CARTER,MAN ON SPEAKERS
MAY PARKER,MAN ON SPEAKERS
VISION,MAN ON SPEAKERS
WANDA MAXIMOFF,MAN ON SPEAKERS
T'CHALLA,MAN ON SPEAKERS
SAM WILSON,MAN ON SPEAKERS
SCOTT LANG,MAN ON SPEAKERS
NATASHA ROMANOFF,MAN ON SPEAKERS
PETER PARKER,MAN ON SPEAKERS
STEVE ROGERS,MAN ON SPEAKERS
TONY STARK,MAN ON SPEAKERS
MERCENARY,MAN ON PA #2
MERCENARY #2,MAN ON PA #2
SECURITY CHIEF,MAN ON PA #2
MAN ON SPEAKERS,MAN ON PA #2
NEWS ANCHOR #3,MAN ON PA #2
PRIEST,MAN ON PA #2
NEWS ANCHOR #5,MAN ON PA #2
NEWS ANCHOR #2,MAN ON PA #2
STARK'S ASSISTANT,MAN ON PA #2
UN STAFFER,MAN ON PA #2
MERCENARY #1,MAN ON PA #2
NEWS ANCHOR #1,MAN ON PA #2
ZEMO'S WIFE,MAN ON PA #2
NEWS ANCHOR #4,MAN ON PA #2
MIT TEACHER,MAN ON PA #2
MRS. SPENCER,MAN ON PA #2
YOUNG TONY STARK,MAN ON PA #2
MARIA STARK,MAN ON PA #2
VASILY KARPOV,MAN ON PA #2
STAN LEE,MAN ON PA #2
T'CHAKA,MAN ON PA #2
SECRETARY ROSS,MAN ON PA #2
SHARON CARTER,MAN ON PA #2
MAY PARKER,MAN ON PA #2
VISION,MAN ON PA #2
WANDA MAXIMOFF,MAN ON PA #2
T'CHALLA,MAN ON PA #2
SAM WILSON,MAN ON PA #2
SCOTT LANG,MAN ON PA #2
NATASHA ROMANOFF,MAN ON PA #2
PETER PARKER,MAN ON PA #2
STEVE ROGERS,MAN ON PA #2
TONY STARK,MAN ON PA #2
STARK'S ASSISTANT,SECURITY CHIEF
UN STAFFER,SECURITY CHIEF
ZEMO'S WIFE,SECURITY CHIEF
YOUNG TONY STARK,SECURITY CHIEF
VASILY KARPOV,SECURITY CHIEF
STAN LEE,SECURITY CHIEF
T'CHAKA,SECURITY CHIEF
SHARON CARTER,SECURITY CHIEF
VISION,SECURITY CHIEF
WANDA MAXIMOFF,SECURITY CHIEF
T'CHALLA,SECURITY CHIEF
STEVE ROGERS,SECURITY CHIEF
TONY STARK,SECURITY CHIEF
MERCENARY,GSG-9 DRIVER
JOSEF / SUPER SOLDIER #1,GSG-9 DRIVER
MERCENARY #2,GSG-9 DRIVER
SECURITY CHIEF,GSG-9 DRIVER
MAN ON PA #2,GSG-9 DRIVER
MAN ON SPEAKERS,GSG-9 DRIVER
MAN ON PA #1,GSG-9 DRIVER
NEWS ANCHOR #3,GSG-9 DRIVER
PRIEST,GSG-9 DRIVER
NEWS ANCHOR #5,GSG-9 DRIVER
NEWS ANCHOR #2,GSG-9 DRIVER
STARK'S ASSISTANT,GSG-9 DRIVER
UN STAFFER,GSG-9 DRIVER
MERCENARY #1,GSG-9 DRIVER
NEWS ANCHOR #1,GSG-9 DRIVER
ZEMO'S WIFE,GSG-9 DRIVER
GSG-9 SOLDIER,GSG-9 DRIVER
NEWS ANCHOR #4,GSG-9 DRIVER
MIT TEACHER,GSG-9 DRIVER
MRS. SPENCER,GSG-9 DRIVER
YOUNG TONY STARK,GSG-9 DRIVER
MARIA STARK,GSG-9 DRIVER
GUARD,GSG-9 DRIVER
